,Comment,AuthorName,AuthorChannelId,PublishedDate,LikeCount,toxic,severe_toxic,obscene,threat,insult,identity_hate
172,Humko bhi pata ha ap kya chahati ho 😂😂😂😂 ak subscribe ya dher sare log apke channel ko nhi apko subscribe kare jor jor se 😂😂😂,Mratunjay Tiwari,UCY94kxz-n1G6Oo7cp66HEuQ,3/19/2023,0,0,1,1,0,0,0
173,Good news,Shivam Singh,UCRpgx7W4cnBIB0xt12-HdgA,3/19/2023,0,0,0,0,0,0,0
174,Ap b instragram pe me ho or kya apke pass b ye device h?,cOmeDyFun,UCcqJQSwSpO9j2VMrC4i9LZQ,3/19/2023,0,0,0,0,0,0,0
175,Link nhi hai,Toxic gaming pb,UC2aikLPM_5Gaaz2YvkQfBtQ,3/19/2023,0,0,0,0,0,0,0
176,hum tumko he letayenge khatiya pe,Sarthak Dash,UCXzavlxeKz7eARpXklDM0Mw,3/19/2023,0,1,1,1,0,0,0
177,😅😅😅,Arpit chandra,UCVJaBX0zncEe6i35WuW-bAQ,3/19/2023,0,0,0,0,0,0,0
178,Ye lo🖐️🖐️🖐️🖐️,PAKISTANI,UCqKANsGtrp4lY1BcHvyLsFQ,3/18/2023,0,0,0,0,0,0,0
179,Maam ma ap KO kissi karuga OK thank u maam,Ahsan Mohsin,UCwO3R_zmJ-xBvRQT5rez_UA,3/18/2023,0,0,0,1,0,0,0
180,Vase koi garentee nahi sab kissing ke liye use kare,Raj Kamal,UC_IMask1FmJJIHvJ58CVwAw,3/18/2023,0,1,0,0,0,0,0
181,3000*2 <br>😎🌚🌚,MAHATAM SINGH,UC2mQdwRSjPh8-mJIan4gJeQ,3/18/2023,0,0,0,0,0,0,0
182,SOS 😂😂😂,YAMRAJ GAMER,UC4RqZu-Zn8Jet0c1Sz2oTSg,3/18/2023,0,0,0,0,0,0,0
183,Dildo😂,NIHAR RANJAN (DR AIIMS),UCNjhOGQZ8aIty0nws-Si5Gg,3/18/2023,0,0,1,0,0,0,0
184,Tere ko kiss Lena hai kya,advantures time,UCaZj0qV4vLe-zT5RZTjlkMA,3/18/2023,0,1,0,1,0,0,0
185,Kya chutiyapa h,Sunaina Rana,UC4ch92x7oorA6QSI7E_NM_Q,3/18/2023,0,0,1,0,0,1,0
186,Tu kyu itni jealous feel kr rahi ho ?,Abhilash AB,UCDuvYhjkBGkl1Ve8TcoTa4w,3/17/2023,0,0,0,0,0,0,0
187,Reminds me of Raj and Howard. Hahah,Kunal Joshi Music,UCVuACX-Hs6IwbRy0zEus0Gg,3/17/2023,0,0,0,0,0,0,0
188,If I had a ₹3000 i would have spent a night with a girl 🗿,Mamatha Ramesh,UCGcCoJ4MQB7C7x6nMsFnhtw,3/17/2023,0,1,0,0,0,0,0
189,Kya to naam rakha hai channel ka,Sharda dongre,UCmAASoTTGCU2o2kRTwR0FEQ,3/16/2023,0,0,0,0,0,0,0
190,So cringe content,Saurabh Valmiki,UCmJYPeeruqZKCKJ00EHNJpA,3/16/2023,0,1,0,0,0,1,0
191,mai aapko ye device courier kar rha hoon 😅 ek mere paas h,Aditya Anand,UCf_5XWsCr-ZirV_zmsB972g,3/16/2023,0,1,0,1,0,0,0
192,👽Get ready for F*ck device gaiass,psycho,UCyOuRlhqIoxGIPr7AE7R9-w,3/16/2023,0,1,1,0,0,0,0
193,You forgot s@x doll 🗿,Bambhaniya Nitin,UCS_nSvSh7f7UWmuWGthQCkw,3/16/2023,1,1,1,0,0,0,0
194,Pehli baar china ne kuch aacha invent kiya 😂raat me bahot kaam aayegA☠️🌝,Bakchodi pedia Nepal,UCGciXnUCXE-EU1qxFFN-NCg,3/16/2023,0,1,0,0,0,0,0
195,"Kal roast release hoga es ma&#39;am pr mere es channel pr , stay tuned",Torture By Shayan.,UC2kOPWIh0VqEM-GWiPzIXOA,3/16/2023,2,0,0,0,0,0,0
196,"@Braveheart Bri don&#39;t worry New CEO OF YOUTUBE GAVE US FREEDOM, RAHI BAT COMMENT HIDE KI WO VIDEO KHUD LOGO KO BATA DI GI KIA PEACE UPLOAD HOGA,💕",Torture By Shayan.,UC2kOPWIh0VqEM-GWiPzIXOA,3/16/2023,1,0,0,0,0,0,0
197,Bro your comment got hidden I cannot se it but when I touched your profile I was able to see you wrote corn corn corn.... Dhyan rakh bhai these things can limit your reach to others. Snowflake generation mei reh rahe hain hum kuch bhi cancel ho sakta hai aaj kal. Subscribed you though.,Braveheart,UCYNvm-YkXLTO99wHhY_zzVQ,3/16/2023,1,1,1,0,0,0,0
198,@Braveheart Bhai porn porn pron boht ayega dekhna 😂😂,Torture By Shayan.,UC2kOPWIh0VqEM-GWiPzIXOA,3/16/2023,0,1,1,0,0,1,0
199,"Haha.I am sure it&#39;ll have a lot of chex chex chex, orgsm, chex, orgsm😂. Will be watching though😂",Braveheart,UCYNvm-YkXLTO99wHhY_zzVQ,3/16/2023,1,1,1,1,0,0,0
200,Bs kis k liye hi h ky 😂,Kim Jong-un,UC9nVfiRzO-IEsJ1781tQgdg,3/15/2023,0,0,0,0,0,0,0
201,I will kiss you baby,MT BITTU GAMING,UCcjPIbo8Bprn_hTXUdsL1IQ,3/15/2023,0,1,0,1,0,0,0
202,Bhai merpe toh nokia 3310 hai uspe chalega kya,Sairaj 93,UCvK4EyNWXdFP1Bt-tc3eOiw,3/15/2023,2,0,0,0,0,0,0
203,matlab tu nokia pe youtube chala raha hai gan*u,Milan Paul,UCYAnjorbdKOgxvDa2Y86-dQ,3/16/2023,0,1,1,0,0,1,0
204,Aise ghapa ghap karne ka tarika invent karo yaar 😁,Bussinessman Dom,UCejEc2lXSVsxxsUIWqKTGQg,3/15/2023,0,1,1,0,0,0,0
205,After seeing this video .. legends searching for kissing device on Amazon 😂😂,K.R vines,UCQ9_qBeQz8760Wn_fCCRajQ,3/15/2023,2,1,0,0,0,0,0
206,Sala 3k me to ek jinda ladki aa jayengi 💀,Brawl Gaming,UCVGGtj6-2X6-mLlRvkBBcFw,3/15/2023,1,1,0,0,0,0,0
207,She looks old in this video,wonderfullife,UC9HXEJKv8uwOP1EXx7FZt2g,3/15/2023,0,0,0,0,0,0,0
208,Or mera kya,memes_club,UCvYNINckR9udZtAoHFWZKyg,3/14/2023,0,0,0,0,0,0,0
209,ha hum jante hai aapko kya chahiye🌚,dipak gavhane,UCtAxVTHInUMxAivuDB-RrMw,3/14/2023,0,1,0,1,0,0,0
210,3000 💴 ya 3000 USD??😂,ThundeR 79,UCSH7zDCvHon_F36Tfltlg7Q,3/14/2023,0,0,0,0,0,0,0
211,Yaha ladka log pani puni kya kya kar dere inhe pta lag gya na Chinese walo ko toh ye duniya se pare bhag jayege 😂,Goku,UC7xL43MMioI4jAxEyM9sG7Q,3/14/2023,1,0,1,1,0,0,0
212,600 me toh bs chuch kro,Dev Sharma,UCKnhox4vcrjfog_nRQuwh_Q,3/14/2023,0,1,1,0,0,0,0
213,Virat be like : Tera to game bajana padega kisne touctkia usko m*<b>**</b>,shoaibpathaan,UCAxhZ9Oc2pXNXKLhhvU2ldg,3/14/2023,0,0,1,0,1,0,0
214,India 😁🤣 Ye Kiss Ke liye nhi pr kuch or Kaam Aayga <br>To batai ye bhaio. Kya kaam hoga🤭😂,Raj Dataniya,UCFs2L1KMFcMDW7knKB4rQBA,3/14/2023,0,1,0,0,0,0,0
215,Fir hudai ka kya,Nikhil Patidar,UCQjzfbTzVQUBju9XIfTdgNQ,3/14/2023,0,1,1,0,0,0,0
216,Abe 3000 metho rasu**n miljayega re,Rajshekar.s Siddaraju,UCLe18njaSV3jGuDw25AqjjA,3/14/2023,0,1,1,1,0,0,0
217,meanwhile virat kohli: usko kiss kaise kiya m🤬,Ashiesh sharmah,UC60A41xHcOBxM3xYtk9HxMQ,3/14/2023,0,1,0,0,1,1,0
218,Bohat purana hai. Bohat pehle dekha hai 🙄,Arkendu Paul,UCJdoAdIUXDGw3o6hAi9HoLg,3/13/2023,0,0,0,0,0,0,0
219,Main isko kharid toh lunga but karunga kya🥲,Tanmaya Acharya,UCavRTd14U1mxsgvfVydG7-Q,3/13/2023,0,0,0,0,0,0,0
220,Last mai bheeg maang he leti ho ap,kaanphod music,UCZ65xm8f-sYCwrcn_5ypbbg,3/13/2023,0,1,0,0,0,0,0
221,Artificial banana 🤣🤣🤣,ToYSQUaD GAMER,UCbe4PEAn1O388m7L7HasBZg,3/13/2023,1,0,1,1,0,0,0
222,I&#39;m desperate to kiss you liplock 💋💘,Satyam vlogs,UCGGvkmXW2WXoCmYgEmaBoaQ,3/13/2023,0,1,0,1,0,0,0
223,Best for singles boys and girls 😂😂😂,quotes power,UCTaz4jxb9kCnUXe7_N3ZkIg,3/13/2023,0,0,0,0,0,0,0
224,Mujhe lga aapko bhi partner chahiye,Shivam Gupta,UC9ePNWwDZ-HSnOf7yUFco8A,3/13/2023,0,0,0,1,0,0,0
225,no virat kohli is harmed here,Soham Debnath,UCDj70NKCqkDRDkE9-9VSRNw,3/13/2023,1,0,0,0,0,0,0
226,How deep is the mouth? Just for resarch purposes.,AVOCADORABLE,UCG1jQJ1MKOfdfiMM9QLdOVg,3/13/2023,0,0,1,1,0,1,0
227,Nhi kare gye sub😂,JASHAN KOKRI,UC64mH3sRfHbD24OHEuPxPzg,3/13/2023,1,0,0,0,0,0,0
228,Computer mode hai kya??,Martial,UCSz7XfVuUUqUc4kPHcr754Q,3/12/2023,0,0,0,0,0,0,0
229,me and who ??,NikhilXD,UCfzR0x0Dl4vI6BeoJSb0W5Q,3/12/2023,0,0,0,0,0,0,0
230,300 me kahi aur na chala jauu,THE DOCTOR GUY🩺,UCX6PD8vOZLRqWs5qmCzL0Iw,3/12/2023,0,1,0,0,0,1,0
231,Mujhe tumhari kiss mileto is device ki jarurat nahi hogi,ayurvaid samadhan,UCdZ52ipuaE7iMQOZi6EUZnQ,3/12/2023,0,0,0,1,0,0,0
232,"Agar ye video parents ne dekh lia toh ,🙂",CR MOUSAM FF,UCQD-RVOU39e5wEpJP0_h5cA,3/12/2023,0,0,0,0,0,0,0
233,😎🤠🤠😎,Xi Jinping -चाइना वाले • 23years ago,UCkZU4DoAfQyDi9RjsufYGwA,3/12/2023,0,0,0,0,0,0,0
234,amazon pe nahi mila kaha milega🤣,Debajit Dutta,UCcYK7RSWb4lFKmdEfclOusg,3/12/2023,0,0,0,0,0,0,0
235,Kuch din me sex bhi online hoga,prakash thakur,UCN-BHM7I-PEDX7r_IZJJpZw,3/12/2023,0,1,0,0,0,0,0
236,I hope someday long distance wireless s🤐x device would be invented...!!,Sayantan Nath,UCxmWFoHyk0t2_kUWCSuxkdQ,3/12/2023,0,1,0,0,0,0,0
237,Tm aisi baatein kr kr ke hum ldko ko or muthal bna dogi,Pablo Escobar,UCJMy1-4_GP-R02H1U_tuGfw,3/11/2023,0,1,0,0,1,1,0
238,Disclaimer : no Virat Kholi harm in this video 💀,prem,UCQBVdNWwlODbz18Pi3RFn2w,3/11/2023,1,0,0,0,0,0,0
239,Will it remain upto Horizontal lips 🌚,Suraj Goyal,UCZuEalJ5zDZTYMSXhQlZUFQ,3/11/2023,1,0,1,0,0,0,0
240,💀,Nitesh Rao,UCYTAnF5BKc5C8scL9eWug2g,3/15/2023,0,0,0,0,0,0,0
241,Feel a jyegi kya ?,Sagar Kumar,UC4y5vGT-7-lvLUZIwFDIS6Q,3/11/2023,0,0,0,0,0,0,0
242,Made in china😂😂😂😂😂😂😂😂😂😂,JOKER  08,UCy8fQLdb5T1xjvsIcGphpEg,3/11/2023,0,0,0,0,0,0,0
243,ye sab kya dakhna pad raha h acha h mai single hu😅,FAISAL,UCTuJDAqJ4PXNp6cnaZib6rA,3/11/2023,1,0,0,0,0,0,0
244,Esa karke ye apne partner se or jyada duri badha rhe h,BSK youtu,UCtYnwiGwk2DFdtoY5e8o5KQ,3/11/2023,0,0,0,0,0,0,0
245,3 Hazaar ki machine 6 hazaar ka partner total 9 hazaar ka kharcha,Sonu Gujjar,UCw1DsiGCskzAqNRnfyaErVg,3/11/2023,0,1,0,0,0,1,0
246,Tumhe kr skta hu kiss ?,GOTUBE,UCAOV7cOXt9tKmGHKYsImgDw,3/10/2023,0,1,0,1,0,0,0
247,You going to be fuc*ked one day.. I am damn sure!,Xavier,UC9vIYga8Cc44uZVT2oaaGGw,3/10/2023,0,0,1,0,1,1,0
248,"<a href=""https://youtube.com/@INFOatIMRAN"">https://youtube.com/@INFOatIMRAN</a>",INFO at IMRAN,UCkytmUNat7quTW_Y-yxd7pQ,3/10/2023,0,0,0,0,0,0,0
249,Does age mater in relationship,ASHOK BOHARA VLOGS,UCKyJF-Hq-m9jJKt9JNa-NBg,3/10/2023,0,0,0,0,0,0,0
250,What happened to your right eye?  You need highly orgasms to cure it 👍👍<br><br>Did any subscriber noticed it?,science's logic™,UCNu5d9NdTBa05Wdus9GMBTg,3/10/2023,0,1,0,1,1,1,0
251,Are you akhomiya?,Rahul Sinha,UCJq9iO-FudbG3c6GB2JUxvg,3/10/2023,0,0,0,0,0,0,0
252,Blowjob Hoga Kiya?,ERØN,UC6F59Ik5TqjBGQgnhikKkpw,3/10/2023,0,1,0,0,0,0,0
253,Apko krna h 🥰🥰,Aman,UCkjUufFbKKzrJf4orYISzvg,3/10/2023,0,1,0,0,0,0,0
254,Tume subscribe nahi kuch aur chaiye 😂,Dhairya Rajput,UCkmhf0JSQGMAwgARZE-CvmQ,3/10/2023,0,1,0,0,0,1,0
255,Kiss karte waqt bich me khada hogya toh 😂😂😂😂😂,😉POSITIVE SMILE☺,UCQ8fV7jyQjHhOjHNH_mB14Q,3/10/2023,0,0,1,1,0,0,0
256,Ye device india mai aa gya to khatam kahani. Long distance wale full mood mai 🌚,N O W A Y,UCWMbIpsdqb482Hq4u7NfCcQ,3/10/2023,0,1,0,0,0,0,0
257,Kiss karte waqt agar kisi ne kiss karne ki jagah badal di fir,suhail malik,UChP0RwcPiBlQCGblb1Gb7Sg,3/10/2023,0,1,0,0,0,0,0
258,Na real mast Sundar knaya hi hogi wo aisi faaltu cheez ke liye paisa nhi h mere,Himanshu Yadav 1M,UCo722MuX-NACzBFiJMdwkZg,3/10/2023,0,1,0,0,0,0,0
259,Feel thdi ayega per kiss wala😂🤣,Savage Greevan,UC8tywrHzDmQmjBUjodbMxbQ,3/10/2023,3,1,0,0,0,0,0
260,Pov= pata nahi yeh kya kya invent karte rehte hai 😂<br>.<br>.<br>.<br>.<br>.<br>Reality=pr fir bhi ham video banayenge,bhadka aashik,UC9QXQi6k7lwDLOCtayOivQw,3/9/2023,0,0,0,0,0,0,0
261,Made in China never Trust. Soon kissing Corona v niklega,STRANGETUBE,UC7UudpNjeBt_jHrZ7saEn8A,3/9/2023,0,0,0,0,0,0,0
262,I see raj and Howard did it way before,Zeke,UCgMEiHabP_ccRCWsnUowpZg,3/9/2023,0,0,0,0,0,0,0
263,It requires gut to spread awareness in the society like India where everyone is being observed and controlled by indian parents.,Shikhar Singh,UCOKSdDA8qPtmcLrrJeM76mQ,3/9/2023,0,0,0,0,0,0,0
264,You need  play toy 🧸😉,Tamjid On fire 🔥,UCngg6hJR2hXfWrzThj_yO5g,3/9/2023,0,0,1,1,0,1,0
265,Instagram Id do apka😁😁 reels dekh kar Kam chalaunga... I&#39;m true&#39;single 😂,Evil King,UCA90WirhPxvl4VqQXpUsOWQ,3/9/2023,0,0,0,1,0,0,0
266,"Are apko dekhke mai fidaa hoo raha hoon ,, hayyy",Sayan Nath,UC0CvlsShPWhTIiUzG5hhw2A,3/9/2023,0,0,0,1,0,0,0
267,Legends knows 🌚🗿,MA͜͡IN नहीं ジ・BATAUNGA,UCR3AU7CXvu2GdAM-ncOi3Qg,3/9/2023,0,0,0,0,0,0,0
268,3000 ma or Thora sa milaky bohut siz a jata hai,n_o_v_a_14,UCoOkUqltylxdItN2x9WGAlQ,3/9/2023,0,1,0,0,0,0,0
269,Bhai ab to upr upr se bhi online hoga 🤣🤣🤣🤣,SHIKARI 2.0,UCTGKoKpG8J3wqGPS0BCFFlw,3/9/2023,0,1,0,0,0,0,0
270,fame k liye kuch,DEWANK GAMING edits,UCYb3yLBJFv8i3pw6qmcAB3A,3/9/2023,0,0,0,0,0,0,0
271,how many singles are watching this? 😅,Ace 25,UCkn9houtNt8H8Tg_t5yzC9Q,3/9/2023,1,0,0,0,0,0,0
272,9000 mai ho jayega<br> 3000 device + 6000 partner,Pritam Das 1604,UCSZdMqhpfQpRLA8OtuB2v9Q,3/9/2023,0,1,0,0,0,0,0
273,Assam 🪴,𝐵𝑅𝑀~भास्कर,UCGeNbZzn-80QPPMJ2GUtLPQ,3/9/2023,1,0,0,0,0,0,0
274,😂😂 hawasi log lips ko vertical rakh ke aur kuchh karenge,Z,UCAHPPTu-6keRwjvPRnfaoaA,3/9/2023,0,0,1,1,0,0,0
275,Bancho ray william ko bhi copy karne lagi ye ladki,Ayush,UCrPJ7A3MTVf935XsEEe-38Q,3/9/2023,0,0,1,0,1,1,0
276,Hamra ak hi Sahara headphones Mike,AZADARI KI VIDEOS,UCPgOfU6c_mSpvcEnCpSjQcg,3/9/2023,0,1,0,0,0,0,0
277,when she said &quot;but main jaanti hu.. mujhe kya chahiye?...... ek subscribe &quot; 🤡🤡🤡( my mind :- &quot; dimag hi ganda hai !&quot;)🌝🌝🌝,Gumnaam,UC0pKuR2QvHbLZJvV-_w0VBw,3/9/2023,0,0,1,1,0,1,0
278,Yr tumhari nak ka kata / point face k hisab se sahi lagta hai...are you single,Ravindra Singh Parihar,UCn-3B2xOSJ0JpTDXCvGWiFg,3/9/2023,0,0,0,1,0,0,0
279,You&#39;re pretty 😍 my god,Masud Rana,UC3OopeuceSw3Gr5QBLoWFIQ,3/9/2023,0,0,0,0,0,0,0
280,"Population toh badha nahi pa rhe chinease, aur kissing devices bana rhe hai, shee😃",Nilesh Dhumal,UCA2xiwGcmJ5ZCiv74Gw7sdA,3/9/2023,0,1,0,0,0,0,0
281,Is video mai itna pass aake baat krne ki kya jarurat thi?<br>I mean bhut pass se frame liya hai is video mai 😂😂,Aman Sharma,UCtxrBgKudJeq4bi2p1gY38g,3/9/2023,0,0,0,1,0,1,0
282,Oral sex kar sakte hai kya is se?,The Noobs,UCYH8f85MP_6cAgqO89oAUmg,3/9/2023,0,1,0,0,0,0,0
283,Apko kiss karle,Neet,UCQhslFCOOmDkTqjwmwIGPzw,3/9/2023,0,1,0,1,0,0,0
284,Isme or 3000 hajar dalke ek russian leke na aa jau 😀,@imsahilsk,UCb0zDii9_m7xhh0C9MGRYKg,3/9/2023,0,0,1,0,0,1,0
285,Wow Social distance😘Romance,MDxHARDBOY 6.0,UCv5q7zD_RByKkF2FLy9E3Cg,3/9/2023,1,0,0,0,0,0,0
286,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Mgk ful rider,UC15XBwn2EBgC317G1862LzQ,3/9/2023,0,0,0,0,0,0,0
287,The movement she said ik mujhe kya chaiye <br>I thought kiss?<br>My dirty mind 😭😂,Parth,UC_qem02QmqG164swXCQK_dw,3/9/2023,9,1,0,1,0,0,0
288,Mujhe bhi wahi laga tha😂😂😂,Best Of Bengali Audio Stories,UCx789Y26zA20PQ7k5xq-gIw,3/16/2023,0,0,0,0,0,0,0
289,Chinese nhi Japanese,Your Lover,UCNOL115PvetbeqiS40ix4Dw,3/9/2023,0,0,0,0,0,0,0
290,When internet lags: bae are u even kissing 💀,Cygnus Exotic,UCg9Mr18l0Tu-jSBUlmFPn7w,3/9/2023,127,1,1,0,0,0,0
291,Russian ajayegi itne me to,RISHI R15,UC4sSPOxUTVglAfS6kwAYgVg,3/9/2023,0,0,1,0,0,0,0
292,Now we have kiss simulator for beginners,rakesh,UC5xSniOGf2KcEXM5Wor0OBw,3/9/2023,0,1,0,0,0,0,0
293,I want a head,Ashutosh Mishra,UCkq5Li-4FaDxPft8wnGjTIg,3/9/2023,0,0,1,0,0,0,0
294,such a useless YouTube channel... sex shiksha kam bhakchodi jyada,Rohit Pandey,UClkbWdGPHNAwcB0R01JW32A,3/8/2023,0,0,1,0,1,1,1
295,Jb is ne kaha (m kya chahti hoon) mujhy lga agy kahy gi dildo 😁,Affi,UChjNni-D2azIpK1PUjdPORQ,3/8/2023,0,1,1,1,0,0,0
296,Price kitna bhi ho 🥲 partner bhi toh chahiye na,Syed Ahamed,UC_9IEXY93uwqwv-UCZXBQXw,3/8/2023,0,0,0,0,0,0,0
297,U should show this video to ur mom she might be so happy,kim_ai,UCItMtWN17zeDffc_wo0UPUA,3/8/2023,0,0,0,0,1,1,1
298,😐😐😐😐,Motivation,UCHoqf2Rnvn1AE9dHn0mBjOQ,3/8/2023,0,0,0,0,0,0,0
299,Lekin pata kaise chalega.. Ki hamari gf hi use kar rahi he😝.. Wo kisi aur ko pakda de toh?,Nature,UCaUXHS9DV4AfY4Cuhzk7vyQ,3/8/2023,0,1,0,0,0,1,0
300,Aapke facial expressions ko study karne ke bad mujhe samajh mein a gaya hai ki girlfriend ho to aap hi ho ❤️,Dev Op,UCzP66t-kJ-EzoAP33q6yJZw,3/8/2023,1,1,0,1,0,0,0
301,Bc uss k liye partner b chahiye 🤣<br>Vo kidr se aayega,APNA KAAM KR BHAI,UCcLkbQQ2TwB6pnoqzoaB8Vw,3/8/2023,0,0,1,0,0,0,0
302,Mujhe laga ap description mai link dhoge,SUV Sonic,UCMV1adi3pDg8UA18Kg8kqqw,3/8/2023,2,0,0,0,0,0,0
303,Chimkaandi 😂,Lee Taekwondo,UCTbEgfsJL-Kn-pUShGDLaqg,3/8/2023,0,1,1,0,0,1,0
304,MUJHE SAMEER KE BAT YAD A RHE HAI.... 😂😂VALENTINE HUTIYAPA.... PHONE PE MUHN KHOLO OYA OYA BOLO🤣😂🤣😂🤣🤣,INVINCIBLE,UCTwA--x76g33HdrBJKFlHqg,3/8/2023,1,1,1,1,0,0,0
305,Wednesday addams 😆,prajwal gamer,UCEkBadophblJvcIgOV6yQvA,3/8/2023,2,0,0,0,0,0,0
306,I thought the same,Praneeth,UCysSB3qXvfz1L31KjyIiCbQ,3/8/2023,0,0,0,0,0,0,0
307,🤣🤣🤣🤣🤣,Rudra Sinha,UCHflnNqmTOBGz05oBi4mJcw,3/8/2023,0,0,0,0,0,0,0
308,Bas online sex ki nobat na aa jaye aur sperm storage v connected ho🤣🤣,Sunil Behera,UCwI5S53qEr7wR5Ilq9qU3sQ,3/8/2023,0,1,1,0,0,0,0
309,Kis kis ko pata h ki in Chinese ka next invention kya hoga 👍👍👍😀😂😂😂😂,fasttak,UCOe5XPA00WPvzldTwKLMk2Q,3/8/2023,0,0,0,0,0,0,0
310,The kissing device is not made for kiss,Fake Aniket,UCCl0Pw3NK2n0mZTGgV-b5hQ,3/8/2023,0,1,0,0,0,1,0
311,You giving bullshit information and brainwashing the current young ones rather then wait for loved ones for worth love making time,Narinder rana,UCp3KuD-8GeoukWIj5iTgJ7Q,3/8/2023,0,0,1,0,0,0,0
312,Bahut beautiful ho naam kya koi Jaan sakta hun,Fitwithneer,UCLhXdh3Hlam-bTNaZTBG3HQ,3/8/2023,0,0,0,1,0,0,0
313,Kya mouth mai hole hoga?🫣,Dhruv Jha,UCnX4vbflKUreh26hz_1uLng,3/8/2023,0,1,1,0,0,0,0
314,Tereko kya chahiya sab ko pata hai 😂😂,NaamMeKyaRakhaHai,UCvDkkRAu7kQ5fA_KiMTc3hw,3/8/2023,0,1,0,0,0,1,0
315,Subscribe mt Krna,sarvesh,UC5sS6yIwpyYWGnVglQEliVQ,3/8/2023,0,0,0,0,0,0,0
316,Ye same cheez 150 mai bana dunga🌝,DIVYAM PANDEY 🇮🇳,UCAKrmvkaKyGhbGtLUdZnwLw,3/8/2023,0,0,0,0,0,0,0
317,😅,UPAL BAROT,UCRfdTLYOEZG0CWGxPtZeF-A,3/8/2023,0,0,0,0,0,0,0
318,&quot;Kissi &quot;<br>😂😂😂😂😂😂😂,JAIPREET Singh,UCTnaQUyYeKtMHU4b_dHWXwg,3/8/2023,0,1,0,1,0,0,0
319,toh karo download🌝🌝,Game Changer,UCnDjdYNsnfj14iQ0sIOuJZQ,3/8/2023,0,0,0,0,0,0,0
320,Aaj lips invent kre hai horizontal Wale kal lulli aur vertical lips bhi invent hoga 🤣🤣🤣🤣🤣🤣yha sei dalo vha tumhare partner ko feel hoga 🌚🌚🌚🌚💀,jason edits,UC3LGiYn2vqckrfwrZLqTTVg,3/8/2023,0,1,1,0,0,0,0
321,3000 meh to russian mil jayegi,Subham Jain,UCXF2Jlrek5WRX2vMPyocGVw,3/8/2023,1,1,0,0,0,0,0
322,"At the end when she said, &quot;main janti mereko kya chahiye&quot;. I really thought something else as the topic to the short was very similar to that. Don&#39;t tell me you didn&#39;t understand what here I&#39;m talking about 😜",Mukunda Mhasalkar,UCwQr7UfDAspMPFAMHCzKuZg,3/8/2023,1,0,0,0,0,0,0
323,Aap ko kaise kiss kar sakte hain,Abhishek Mishra,UCQcK2mF7F3baD-zxWMFAOcg,3/8/2023,0,1,0,1,0,0,0
324,Lol 🤣🤣🤣,Peaceful Pratik,UCZlO4EC4EZ7S2fLunpLSbEA,3/8/2023,0,0,0,0,0,0,0
325,girlfriend ka bhi avishkar kar do please,Hirdyanath Kkr,UCyUy0SmxdSIEMjNZwWkDUfQ,3/8/2023,0,1,0,0,0,1,0
326,Kiss to bass bahana hai hume to chuswana hai,TheJoker,UCxeljJ4F1mOtL6u3nP8RpvA,3/8/2023,0,1,1,0,0,0,0
327,E apne maa baap ke samne ye bolna tto,Arjuna Kartik,UCoJj8npcSs5NdRqBeWR9mEA,3/8/2023,0,0,1,0,1,1,0
328,yaaaar kitni awasome hai yeh @,zeusrules,UCOGTIGv9BS_72b3JrkVM8TA,3/8/2023,0,0,0,0,0,0,0
329,Nhi krunga subscribe,🙂kakuzu,UCEJCVhevUTh4IwzJTEY2efg,3/8/2023,0,0,0,0,0,0,0
330,Horizontal kip ko vertical krke kiss krenge,robin,UCipVToaqXpkvXFc_09PnIAA,3/8/2023,0,0,1,0,0,1,0
331,Itane me to Russian aa jayegi😁,Himanshu Kushwaha,UCddGwFphMEKmzA-YrKlQ1EQ,3/8/2023,0,1,0,0,0,0,0
332,After nibba nibbi watching this 💀 <br><br><br><br><br>Baby apko ak gift dena tha 😆,PIYUZ,UCzLtlqyCSx5eJ-GRY4VCbtQ,3/8/2023,8,1,1,0,0,0,0
333,Mko pta hai apko khy chiya 😏,rank X yt,UCXuKlh6QReFnNHKtU0Byr2w,3/7/2023,0,0,0,1,0,0,0
334,But i need the original one 😢,GAMING WITH. pankaj,UCilc-VVwjJ4w1i3IxAaXGEA,3/7/2023,1,1,0,0,0,0,0
335,Chaliye product ka review karte hai .🤣🤣,Anish Das,UCODoWQMTN_kTwh8IeZz1xbA,3/7/2023,3,0,0,0,0,0,0
336,apne ko kya apan to single hai red light pe ruk jate hai,akshat Kumar,UC8AjT2X7iCL3XUe_xqUZHLA,3/7/2023,0,1,0,0,0,1,0
337,kya yeh device blowjob desakta hai kya,football express,UCaY2ArX7fwTkygin0ge8Thw,3/7/2023,0,1,1,0,0,0,0
338,Aur 3 hazar add krke to Russian 😂😂,Taufiq Khan,UCpz-oZ9QeMkWTgqn73aIk6g,3/7/2023,0,1,0,0,0,0,0
